bannerid;banname;bandesc;filetype;url;width;height;bantype;person_tag
33866;1b19d6;fe13d6;1;a52873;980;90;1;76,81
33867;4a48f3;fe13d6;1;a52873;300;250;1;76,81
33868;41a642;fe13d6;1;a52873;160;600;1;76,81
33869;2b0ac7;fe13d6;1;a52873;728;90;1;76,81
33794;9ccfaf;fe13d6;2;f791b3;980;90;1;60,81
33795;967967;fe13d6;2;f791b3;300;600;1;60,81
33796;cd627a;fe13d6;2;f791b3;160;600;1;60,81
33797;a7f363;fe13d6;2;f791b3;300;250;1;60,81
33810;f4b2d6;fe13d6;2;6905ec;728;90;1;60,81
33841;817daa;fe13d6;1;8a43d1;300;600;1;28,81
33842;bfd823;fe13d6;1;b7d491;300;250;1;28,81
33843;346eb0;fe13d6;1;b183d4;300;600;1;30,81
33844;121f55;fe13d6;1;f7b2a1;300;250;1;30,81
33845;117b89;fe13d6;1;585fce;160;600;1;30,81
33825;7ce1b4;fe13d6;2;44e7f1;980;90;1;54,81
33826;1912db;fe13d6;2;44e7f1;300;600;1;54,81
33827;9ab23d;fe13d6;2;44e7f1;160;600;1;54,81
33828;a2f73d;fe13d6;2;44e7f1;300;250;1;54,81
33846;e1c9bf;fe13d6;1;9e1d9b;300;600;1;
33847;b480e4;fe13d6;1;187e0b;300;600;1;60,81
33848;8ff8be;fe13d6;1;187e0b;980;90;1;60,81
33852;94808f;fe13d6;3;eb0ff0;300;600;1;69,81
33853;4a48f3;fe13d6;3;eb0ff0;300;250;1;69,81
33855;4a48f3;fe13d6;3;eb0ff0;300;250;1;69,81
33856;1a41e9;fe13d6;1;438686;300;250;1;81,87
33857;94808f;fe13d6;3;eb0ff0;300;600;1;69,81
33858;1caefb;fe13d6;1;49c1d1;300;600;1;81,87
33859;1d6de5;fe13d6;1;02a0d7;160;600;1;81,87
33860;f8b2e8;fe13d6;1;cc67e1;728;90;1;81,87
33878;db4d10;fe13d6;1;ae6bb6;980;90;1;
33879;16c038;fe13d6;1;ae6bb6;300;600;1;58,81
33880;6ab67e;fe13d6;1;ae6bb6;300;250;1;58,81
33881;954fb2;fe13d6;1;ae6bb6;160;600;1;58,81
33907;99051e;fe13d6;1;30d215;980;90;1;69,81
33870;1b19d6;fe13d6;3;25e878;980;90;2;83,84
33871;7af636;fe13d6;3;25e878;300;600;2;83,84
33872;4a48f3;fe13d6;3;25e878;300;250;2;83,84
33873;41a642;fe13d6;3;25e878;160;600;1;83,84
33900;25bf5b;fe13d6;2;7e0666;300;600;1;28,81
33901;9ec633;fe13d6;2;7e0666;300;600;1;28,81
33935;c1283a;fe13d6;2;3104f8;300;600;1;35,38,81
33936;315c59;fe13d6;2;3104f8;300;250;1;35,38,81
